id,case_number,date,block,iucr,primary_type,description,location_description,arrest,domestic,beat,district,ward,community_area,fbi_code,x_coordinate,y_coordinate,year,updated_on,latitude,longitude,:@computed_region_awaf_s7ux,:@computed_region_6mkv_f3dw,:@computed_region_vrxf_vc4k,:@computed_region_bdys_3d7i,:@computed_region_43wa_7qmu,:@computed_region_rpca_8um6,:@computed_region_d9mm_jgwp,:@computed_region_d3ds_rm58,:@computed_region_8hcu_yrd4,location.latitude,location.longitude,location.human_address
13382695,JH168762,2024-02-28T01:33:00.000,001XX S CAMPBELL AVE,0620,BURGLARY,UNLAWFUL ENTRY,APARTMENT,False,False,1125,011,27,28,05,1159774,1899143,2024,2024-03-07T15:41:23.000,41.878962554,-87.688801432,48,21184,29,785,46,28,16,138,27,41.878962554,-87.688801432,"{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}"
13382574,JH168702,2024-02-28T01:27:00.000,032XX W 83RD ST,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,False,False,0834,008,18,70,07,1156267,1849381,2024,2024-03-07T15:41:23.000,41.74248059,-87.703018655,6,4300,69,199,30,8,13,232,18,41.74248059,-87.703018655,"{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}"
13385473,JH168487,2024-02-28T01:21:00.000,003XX E WACKER DR,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,False,True,0114,001,42,32,08B,1178811,1902449,2024,2024-03-07T15:41:23.000,41.887620806,-87.618800643,22,14309,38,580,36,42,22,87,42,41.887620806,-87.618800643,"{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}"
13382276,JH168493,2024-02-28T01:20:00.000,010XX W BRYN MAWR AVE,1330,CRIMINAL TRESPASS,TO LAND,RESIDENCE,True,False,2022,020,48,77,26,1168062,1937365,2024,2024-03-07T15:41:23.000,41.983670812,-87.657262868,40,22616,76,145,16,15,2,47,48,41.983670812,-87.657262868,"{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}"
13382273,JH168482,2024-02-28T01:11:00.000,001XX S HALSTED ST,1310,CRIMINAL DAMAGE,TO PROPERTY,GROCERY FOOD STORE,True,False,1232,012,34,28,14,1171070,1899648,2024,2024-03-07T15:41:23.000,41.880108035,-87.647309981,41,4452,29,786,46,45,15,95,34,41.880108035,-87.647309981,"{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}"
13382259,JH168488,2024-02-28T01:10:00.000,053XX S HYDE PARK BLVD,0460,BATTERY,SIMPLE,APARTMENT,False,False,0234,002,5,41,08B,1188556,1870311,2024,2024-03-07T15:41:23.000,41.799204348,-87.584044296,32,21192,8,501,33,10,24,122,3,41.799204348,-87.584044296,"{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}"
13382281,JH168489,2024-02-28T01:09:00.000,024XX W TOUHY AVE,1330,CRIMINAL TRESPASS,TO LAND,COMMERCIAL / BUSINESS OFFICE,True,False,2411,024,50,2,26,1158753,1947712,2024,2024-03-07T15:41:23.000,42.012259884,-87.691214368,42,22528,20,42,27,12,11,35,50,42.012259884,-87.691214368,"{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}"
13382265,JH168480,2024-02-28T01:07:00.000,043XX W 17TH ST,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,True,True,1012,010,24,29,08B,1147710,1891356,2024,2024-03-07T15:41:23.000,41.857834156,-87.733298403,36,21569,30,753,14,57,21,109,24,41.857834156,-87.733298403,"{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}"
13382296,JH168479,2024-02-28T01:03:00.000,066XX S DREXEL AVE,1360,CRIMINAL TRESPASS,TO VEHICLE,ALLEY,True,True,0321,003,20,42,26,1183365,1861254,2024,2024-03-07T15:41:23.000,41.774473741,-87.603362688,32,22260,9,347,33,60,18,206,20,41.774473741,-87.603362688,"{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}"
13382669,JH168804,2024-02-28T01:00:00.000,061XX W DIVERSEY AVE,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,False,False,2511,025,30,19,07,1135099,1917969,2024,2024-03-07T15:41:23.000,41.931096211,-87.778957962,52,22615,19,81,21,52,6,179,30,41.931096211,-87.778957962,"{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}"
13382505,JH168719,2024-02-28T01:00:00.000,047XX N LONG AVE,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,False,False,1623,016,45,15,07,1139487,1930736,2024,2024-03-07T15:41:23.000,41.966051105,-87.762520211,20,21869,15,260,50,48,12,58,45,41.966051105,-87.762520211,"{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}"
13382790,JH169086,2024-02-28T01:00:00.000,058XX S CAMPBELL AVE,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,RESIDENCE,False,False,0824,008,15,63,07,1160701,1865930,2024,2024-03-07T15:41:23.000,41.787803186,-87.686316211,19,21867,61,112,2,58,13,269,15,41.787803186,-87.686316211,"{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}"
13382389,JH168471,2024-02-28T01:00:00.000,084XX S RACINE AVE,0810,THEFT,OVER $500,VEHICLE - COMMERCIAL,False,False,0613,006,17,71,06,1169792,1848896,2024,2024-03-07T15:41:23.000,41.740867145,-87.653476843,18,21554,70,531,13,59,20,233,17,41.740867145,-87.653476843,"{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}"
13386669,JH172648,2024-02-28T01:00:00.000,124XX S MARQUETTE AVE,1120,DECEPTIVE PRACTICE,FORGERY,BANK,False,False,0433,004,10,55,10,1196416,1821517,2024,2024-03-07T15:41:23.000,41.665117899,-87.556834685,47,22250,52,586,47,26,19,259,6,41.665117899,-87.556834685,"{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}"
13382499,JH168725,2024-02-28T01:00:00.000,063XX W MELROSE ST,0620,BURGLARY,UNLAWFUL ENTRY,RESIDENCE - GARAGE,False,False,1633,016,30,17,05,1133563,1920934,2024,2024-03-07T15:41:23.000,41.939259622,-87.784532816,39,22254,17,459,44,52,12,27,30,41.939259622,-87.784532816,"{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}"
13382352,JH168464,2024-02-28T01:00:00.000,0000X W POLK ST,0460,BATTERY,SIMPLE,STREET,False,False,0123,001,4,32,08B,1175980,1896835,2024,2024-03-07T15:41:23.000,41.87227988,-87.629365941,48,14913,38,12,10,35,22,144,9,41.87227988,-87.629365941,"{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}"
13382278,JH168475,2024-02-28T00:57:00.000,051XX S DORCHESTER AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,False,True,0234,002,4,41,08B,1186423,1871236,2024,2024-03-07T15:41:23.000,41.801793371,-87.591837142,1,21192,8,405,10,10,24,122,9,41.801793371,-87.591837142,"{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}"
13382249,JH168474,2024-02-28T00:54:00.000,093XX S STONY ISLAND AVE,051A,ASSAULT,AGGRAVATED - HANDGUN,STREET,False,False,0413,004,8,48,04A,1188419,1843454,2024,2024-03-07T15:41:23.000,41.72550966,-87.585403058,9,21202,44,492,35,25,19,246,10,41.72550966,-87.585403058,"{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}"
13383015,JH169464,2024-02-28T00:52:00.000,015XX S CHRISTIANA AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,APARTMENT,False,False,1021,010,24,29,14,1154286,1892174,2024,2024-03-07T15:41:23.000,41.859950194,-87.709138509,36,21569,30,34,14,57,21,153,24,41.859950194,-87.709138509,"{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}"
13382282,JH168478,2024-02-28T00:48:00.000,076XX S ESSEX AVE,0497,BATTERY,AGGRAVATED DOMESTIC BATTERY - OTHER DANGEROUS WEAPON,APARTMENT,False,True,0421,004,7,43,04B,1194187,1854876,2024,2024-03-07T15:41:23.000,41.756713129,-87.563900924,43,22538,39,245,37,24,19,225,5,41.756713129,-87.563900924,"{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}"
13382238,JH168468,2024-02-28T00:42:00.000,067XX S CLYDE AVE,2825,OTHER OFFENSE,HARASSMENT BY TELEPHONE,APARTMENT,False,True,0331,003,5,43,26,1191373,1860679,2024,2024-03-07T15:41:23.000,41.772705624,-87.574025801,32,22538,39,152,33,24,18,262,3,41.772705624,-87.574025801,"{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}"
13382300,JH168472,2024-02-28T00:36:00.000,006XX E 91ST ST,0486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,False,True,0633,006,8,44,08B,1182011,1844776,2024,2024-03-07T15:41:23.000,41.729287772,-87.608834825,31,21546,40,430,35,61,20,248,10,41.729287772,-87.608834825,"{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}"
13388910,JH176474,2024-02-28T00:36:00.000,011XX W LELAND AVE,0890,THEFT,FROM BUILDING,APARTMENT,False,False,1914,019,46,3,06,1167873,1931368,2024,2024-03-07T15:41:23.000,41.967218961,-87.658131817,37,22616,31,241,39,15,5,4,46,41.967218961,-87.658131817,"{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}"
13382271,JH168466,2024-02-28T00:23:00.000,073XX S TROY ST,0610,BURGLARY,FORCIBLE ENTRY,STREET,False,False,0835,008,18,66,05,1156646,1855714,2024,2024-03-07T15:41:23.000,41.759851732,-87.701459569,6,21867,64,349,30,58,13,226,18,41.759851732,-87.701459569,"{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}"
13382357,JH168447,2024-02-28T00:22:00.000,067XX S CRANDON AVE,051A,ASSAULT,AGGRAVATED - HANDGUN,ALLEY,False,False,0331,003,5,43,04A,1192479,1860820,2024,2024-03-07T15:41:23.000,41.773065672,-87.569966992,32,22538,39,134,33,24,18,262,3,41.773065672,-87.569966992,"{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}"
13382222,JH168450,2024-02-28T00:13:00.000,015XX S HOMAN AVE,1477,WEAPONS VIOLATION,RECKLESS FIREARM DISCHARGE,STREET,False,False,1021,010,24,29,15,1153952,1892180,2024,2024-03-07T15:41:23.000,41.859973316,-87.710364379,36,21569,30,772,14,57,21,153,24,41.859973316,-87.710364379,"{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}"
13382287,JH168458,2024-02-28T00:10:00.000,067XX W ALTGELD ST,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,False,False,2512,025,36,18,14,1131107,1915881,2024,2024-03-07T15:41:23.000,41.92543638,-87.793676358,39,4454,18,136,44,3,6,183,36,41.92543638,-87.793676358,"{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}"
13382423,JH168637,2024-02-28T00:01:00.000,056XX S KILPATRICK AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,OTHER RAILROAD PROPERTY / TRAIN DEPOT,False,False,0813,008,13,56,14,1146106,1866738,2024,2024-03-07T15:41:23.000,41.790309403,-87.739810357,35,22268,53,86,15,58,13,271,13,41.790309403,-87.739810357,"{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}"
13382256,JH168451,2024-02-28T00:01:00.000,030XX S TRUMBULL AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,True,True,1032,010,22,30,08B,1153851,1884138,2024,2024-03-07T15:41:23.000,41.837907125,-87.710949072,14,21569,32,312,28,57,21,166,22,41.837907125,-87.710949072,"{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}"
13385132,JH171840,2024-02-28T00:00:00.000,021XX W 18TH PL,1150,DECEPTIVE PRACTICE,CREDIT CARD FRAUD,APARTMENT,False,False,1234,012,25,31,11,1162367,1891052,2024,2024-03-06T15:41:57.000,41.85670627,-87.679506691,8,14920,33,4,26,43,15,121,25,41.85670627,-87.679506691,"{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}"
13382636,JH168829,2024-02-28T00:00:00.000,060XX S COTTAGE GROVE AVE,0860,THEFT,RETAIL THEFT,GROCERY FOOD STORE,True,False,0313,003,20,42,06,1182603,1865189,2024,2024-03-06T15:41:57.000,41.78528946,-87.606034015,53,22260,9,470,4,60,24,132,20,41.78528946,-87.606034015,"{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}"
13382682,JH168865,2024-02-28T00:00:00.000,017XX W FULLERTON AVE,0610,BURGLARY,FORCIBLE ENTRY,DEPARTMENT STORE,False,False,1931,019,32,7,05,1164222,1915991,2024,2024-03-06T15:41:57.000,41.92510186,-87.671992307,16,21190,68,743,40,16,5,172,32,41.92510186,-87.671992307,"{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}"
13389301,JH176961,2024-02-28T00:00:00.000,096XX S DR MARTIN LUTHER KING JR DR,1754,OFFENSE INVOLVING CHILDREN,AGGRAVATED SEXUAL ASSAULT OF CHILD BY FAMILY MEMBER,RESIDENCE,False,True,0511,005,9,49,02,1180608,1841187,2024,2024-03-07T15:40:45.000,41.719471402,-87.614084181,31,21861,45,567,43,19,10,250,11,41.719471402,-87.614084181,"{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}"
13382334,JH168501,2024-02-28T00:00:00.000,055XX W HENDERSON ST,0495,BATTERY,AGGRAVATED OF A SENIOR CITIZEN,RESIDENCE,False,True,1633,016,30,15,04B,1138857,1921725,2024,2024-03-06T15:41:57.000,41.941335556,-87.765056334,25,22618,15,361,44,21,12,27,30,41.941335556,-87.765056334,"{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}"
13382305,JH168508,2024-02-28T00:00:00.000,033XX W 79TH ST,0810,THEFT,OVER $500,RESIDENCE,False,True,0834,008,18,70,06,1155610,1852005,2024,2024-03-06T15:41:57.000,41.749694459,-87.705355766,6,4300,69,199,30,8,13,226,18,41.749694459,-87.705355766,"{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}"
13383054,JH169469,2024-02-28T00:00:00.000,053XX N WINTHROP AVE,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,CONSTRUCTION SITE,False,False,2023,020,48,77,07,1167907,1935596,2024,2024-03-06T15:41:57.000,41.978819986,-87.657884233,40,22616,76,160,16,15,2,47,48,41.978819986,-87.657884233,"{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}"
13389695,JH177329,2024-02-28T00:00:00.000,052XX S ARCHER AVE,1130,DECEPTIVE PRACTICE,FRAUD OR CONFIDENCE GAME,APARTMENT,False,False,0815,008,23,57,11,,,2024,2024-03-06T15:41:57.000,,,,,,,,,,,,,,
13384991,JH171339,2024-02-28T00:00:00.000,088XX S EXCHANGE AVE,0281,CRIMINAL SEXUAL ASSAULT,NON-AGGRAVATED,RESIDENCE,False,True,0423,004,10,46,02,1197300,1846947,2024,2024-03-06T15:41:57.000,41.734878391,-87.552756193,47,21202,42,509,47,25,19,238,6,41.734878391,-87.552756193,"{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}"
13383212,JH169537,2024-02-28T00:00:00.000,059XX S MAPLEWOOD AVE,0584,STALKING,VIOLATION OF STALKING NO CONTACT ORDER,RESIDENCE,False,False,0824,008,16,66,26,1160390,1865166,2024,2024-03-06T15:41:57.000,41.785713083,-87.68747757,19,21867,64,111,2,58,13,269,16,41.785713083,-87.68747757,"{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}"
13382332,JH168485,2024-02-28T00:00:00.000,020XX W GARFIELD BLVD,0820,THEFT,$500 AND UNDER,STREET,False,False,0932,009,16,61,06,1163527,1868173,2024,2024-03-06T15:41:57.000,41.793899439,-87.67589149,19,22257,65,274,3,37,23,128,15,41.793899439,-87.67589149,"{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}"
13384529,JH171096,2024-02-28T00:00:00.000,023XX S TROY ST,0820,THEFT,$500 AND UNDER,APARTMENT,False,False,1033,010,25,30,06,1155728,1888260,2024,2024-03-06T15:41:57.000,41.849180849,-87.703950605,36,21569,32,261,1,57,21,160,25,41.849180849,-87.703950605,"{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}"
13386811,JH173799,2024-02-28T00:00:00.000,030XX N AVERS AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,True,True,2523,025,31,21,08B,1150418,1919919,2024,2024-03-06T15:41:57.000,41.936161571,-87.722611999,27,21538,22,215,21,39,6,175,31,41.936161571,-87.722611999,"{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}"
13390217,JH178057,2024-02-28T00:00:00.000,014XX N GREENVIEW AVE,0820,THEFT,$500 AND UNDER,STREET,False,False,1433,014,1,24,06,,,2024,2024-03-07T15:41:23.000,,,,,,,,,,,,,,
13382246,JH168436,2024-02-27T23:52:00.000,079XX S ELLIS AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,False,False,0624,006,8,44,14,1184270,1852542,2024,2024-03-06T15:41:57.000,41.75054604,-87.600317297,9,21546,40,247,35,61,20,227,10,41.75054604,-87.600317297,"{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}"
13382269,JH168457,2024-02-27T23:47:00.000,022XX W MAYPOLE AVE,143A,WEAPONS VIOLATION,UNLAWFUL POSSESSION - HANDGUN,STREET,True,False,1223,012,27,28,15,1161602,1900975,2024,2024-03-06T15:41:57.000,41.883951855,-87.682038302,48,21184,29,37,46,28,15,75,27,41.883951855,-87.682038302,"{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}"
13382360,JH168454,2024-02-27T23:40:00.000,065XX S EVANS AVE,0497,BATTERY,AGGRAVATED DOMESTIC BATTERY - OTHER DANGEROUS WEAPON,APARTMENT,False,True,0321,003,20,42,04B,1182344,1861804,2024,2024-03-06T15:41:57.000,41.776006714,-87.607088434,53,22260,9,332,4,60,18,206,20,41.776006714,-87.607088434,"{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}"
13382262,JH168424,2024-02-27T23:31:00.000,109XX S INDIANA AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,STREET,True,True,0513,005,9,49,08B,1179529,1832276,2024,2024-03-06T15:41:57.000,41.695043089,-87.618307211,30,21861,45,237,43,19,10,260,11,41.695043089,-87.618307211,"{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}"
13382365,JH168565,2024-02-27T23:30:00.000,071XX S WABASH AVE,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,False,True,0323,003,6,69,07,1177960,1857701,2024,2024-03-06T15:41:57.000,41.764848113,-87.623283866,31,21546,67,474,32,61,18,223,4,41.764848113,-87.623283866,"{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}"
13382253,JH168467,2024-02-27T23:30:00.000,042XX W LAWRENCE AVE,0820,THEFT,$500 AND UNDER,GAS STATION,False,False,1722,017,39,14,06,1147047,1931559,2024,2024-03-06T15:41:57.000,41.968167905,-87.734702055,28,21869,14,751,38,48,1,11,39,41.968167905,-87.734702055,"{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}"
13382231,JH168426,2024-02-27T23:30:00.000,077XX S MARSHFIELD AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,False,True,0611,006,17,71,08B,1166687,1853423,2024,2024-03-06T15:41:57.000,41.753356628,-87.664724438,17,21554,70,573,31,59,20,231,17,41.753356628,-87.664724438,"{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}"
13382235,JH168428,2024-02-27T23:29:00.000,016XX W FARWELL AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,False,True,2431,024,49,1,08B,1163984,1945683,2024,2024-03-06T15:41:57.000,42.006582982,-87.672024741,3,21853,10,49,5,9,11,39,49,42.006582982,-87.672024741,"{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}"
13382219,JH168431,2024-02-27T23:23:00.000,043XX S ASHLAND AVE,2022,NARCOTICS,POSSESS - COCAINE,STREET,True,False,0924,009,11,61,18,1166402,1875882,2024,2024-03-06T15:41:57.000,41.814993004,-87.66512925,26,14924,59,123,48,37,23,108,7,41.814993004,-87.66512925,"{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}"
13382289,JH168430,2024-02-27T23:21:00.000,015XX N MAYFIELD AVE,0440,BATTERY,"AGGRAVATED - HANDS, FISTS, FEET, NO / MINOR INJURY",APARTMENT,False,True,2531,025,29,25,08B,1136735,1909684,2024,2024-03-06T15:41:57.000,41.908332031,-87.773144762,52,4299,26,565,7,5,6,154,29,41.908332031,-87.773144762,"{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}"
13382245,JH168416,2024-02-27T23:15:00.000,028XX W 19TH ST,0460,BATTERY,SIMPLE,HOSPITAL BUILDING / GROUNDS,False,False,1022,010,25,30,08B,1157372,1890584,2024,2024-03-06T15:41:57.000,41.855524939,-87.6978538,29,21569,32,203,1,57,21,152,25,41.855524939,-87.6978538,"{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}"
13382225,JH168417,2024-02-27T23:07:00.000,020XX W 69TH ST,0460,BATTERY,SIMPLE,SIDEWALK,False,False,0726,007,16,67,08B,1163921,1858894,2024,2024-03-06T15:41:57.000,41.768428365,-87.674707328,17,22257,65,283,31,23,17,7,17,41.768428365,-87.674707328,"{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}"
13382327,JH168409,2024-02-27T23:06:00.000,013XX W HURON ST,1025,ARSON,AGGRAVATED,APARTMENT,False,False,1215,012,27,24,09,1167281,1904807,2024,2024-03-06T15:41:57.000,41.894346977,-87.661074263,41,22620,25,521,41,49,15,78,27,41.894346977,-87.661074263,"{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}"
13388907,JH176460,2024-02-27T23:00:00.000,015XX W 47TH ST,0281,CRIMINAL SEXUAL ASSAULT,NON-AGGRAVATED,APARTMENT,False,False,0933,009,20,61,02,1166693,1873560,2024,2024-03-07T15:40:45.000,41.808614964,-87.664128146,53,14924,59,677,4,37,23,118,20,41.808614964,-87.664128146,"{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}"
13382889,JH169106,2024-02-27T23:00:00.000,021XX S HOMAN AVE,0620,BURGLARY,UNLAWFUL ENTRY,APARTMENT,False,False,1024,010,24,30,05,1154026,1889601,2024,2024-03-06T15:41:57.000,41.852894771,-87.710161451,36,21569,32,201,14,57,21,130,24,41.852894771,-87.710161451,"{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}"
13382401,JH168623,2024-02-27T23:00:00.000,013XX W 97TH ST,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,False,False,2213,022,21,73,07,1169125,1840589,2024,2024-03-06T15:41:57.000,41.718085959,-87.656160123,18,22212,72,592,13,13,9,252,21,41.718085959,-87.656160123,"{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}"
13384346,JH170888,2024-02-27T23:00:00.000,016XX W CONGRESS PKWY,0281,CRIMINAL SEXUAL ASSAULT,NON-AGGRAVATED,RESIDENCE,False,False,1231,012,27,28,02,1165475,1897799,2024,2024-03-06T15:41:57.000,41.875155116,-87.667906709,48,21184,29,90,46,28,15,136,27,41.875155116,-87.667906709,"{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}"
13382828,JH169166,2024-02-27T23:00:00.000,022XX W 54TH PL,0810,THEFT,OVER $500,RESIDENCE,False,False,0932,009,16,63,06,1162113,1868479,2024,2024-03-06T15:41:57.000,41.794768699,-87.68106805,19,14924,61,775,2,37,23,128,16,41.794768699,-87.68106805,"{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}"
13382258,JH168415,2024-02-27T22:59:00.000,006XX N LA SALLE DR,0460,BATTERY,SIMPLE,STREET,False,False,1832,018,42,8,08B,1175023,1904549,2024,2024-03-06T15:41:57.000,41.893469034,-87.632648229,22,4446,37,670,36,55,14,72,42,41.893469034,-87.632648229,"{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}"
27998,JH168392,2024-02-27T22:56:00.000,065XX S GREENWOOD AVE,0110,HOMICIDE,FIRST DEGREE MURDER,APARTMENT,False,False,0321,003,20,42,01A,1184345,1861872,2024,2024-03-06T15:41:57.000,41.776146707,-87.599750892,53,22260,9,27,33,60,18,206,20,41.776146707,-87.599750892,"{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}"
